"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164294_113806841_GEODES005","Ga0164294_11380684","None","hypothetical protein",14,112663.180740075
"Ga0164294_113919731_GEODES005","Ga0164294_11391973","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",9,103265.505504705
"Ga0164294_113973181_GEODES005","Ga0164294_11397318","NO CLASSIFICATION MH","isocitrate lyase",7,22120.1923044381
"Ga0164294_113985971_GEODES005","Ga0164294_11398597","NO CLASSIFICATION MH","peroxiredoxin (alkyl hydroperoxide reductase subunit C)",6,1583788.0411387
"Ga0164294_113997111_GEODES005","Ga0164294_11399711","None","hypothetical protein",5,1263813.46437891
"Ga0164294_114012611_GEODES005","Ga0164294_11401261","NO CLASSIFICATION MH","hypothetical protein",5,429072.973544061
"Ga0164294_114025021_GEODES005","Ga0164294_11402502","None","hypothetical protein",0,74980.7518812451
"Ga0164294_114154581_GEODES005","Ga0164294_11415458","None","hypothetical protein",3,139882.471620586
"Ga0164294_114200102_GEODES005","Ga0164294_11420010","None","hypothetical protein",0,119508.182122436
"Ga0164294_114200711_GEODES005","Ga0164294_11420071","None","hypothetical protein",16,110234.905296853
"Ga0164294_114228401_GEODES005","Ga0164294_11422840","NO CLASSIFICATION MH","elongation factor Tu",15,334722.056614801
"Ga0164294_114264551_GEODES005","Ga0164294_11426455","NO CLASSIFICATION MH","large subunit ribosomal protein L6",2,325584.90489081
"Ga0164294_114275211_GEODES005","Ga0164294_11427521","NO CLASSIFICATION MH","ATP-binding cassette, subfamily C, LapB",3,125950.114433678
"Ga0164294_114319251_GEODES005","Ga0164294_11431925","NO CLASSIFICATION MH","dynein heavy chain",5,317250.364134292
"Ga0164294_114383581_GEODES005","Ga0164294_11438358","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase cytochrome b subunit",2,273645.731008978
"Ga0164294_114408911_GEODES005","Ga0164294_11440891","NO CLASSIFICATION MH","hypothetical protein",10,294138.673143869
"Ga0164294_114421711_GEODES005","Ga0164294_11442171","NO CLASSIFICATION MH","glyceraldehyde 3-phosphate dehydrogenase",11,372988.683665317
"Ga0164294_114477221_GEODES005","Ga0164294_11447722","NO CLASSIFICATION MH","glyceraldehyde 3-phosphate dehydrogenase",16,98449.9615726261
"Ga0164294_114524051_GEODES005","Ga0164294_11452405","None","hypothetical protein",1,108466.647853299
"Ga0164294_114723461_GEODES005","Ga0164294_11472346","NO CLASSIFICATION MH","hypothetical protein",3,84068.3218299089
"Ga0164294_114807081_GEODES005","Ga0164294_11480708","None","hypothetical protein",1,3556139.27630869
"Ga0164294_114813161_GEODES005","Ga0164294_11481316","None","hypothetical protein",1,127227.850391509
"Ga0164294_114830861_GEODES005","Ga0164294_11483086","None","hypothetical protein",7,237698.984886718
"Ga0164294_114841091_GEODES005","Ga0164294_11484109","None","FoF1-type ATP synthase, membrane subunit c/H+-ATPase, subunit K",5,1008696.86628674
"Ga0164294_114893651_GEODES005","Ga0164294_11489365","NO CLASSIFICATION MH","photosynthetic reaction center L subunit",4,211548.09329437
"Ga0164294_114903301_GEODES005","Ga0164294_11490330","NO CLASSIFICATION MH","ammonium transporter, Amt family",4,239766.54253625
"Ga0164294_115107751_GEODES005","Ga0164294_11510775","None","hypothetical protein",7,354542.541764585
"Ga0164294_115192581_GEODES005","Ga0164294_11519258","NO CLASSIFICATION MH","hypothetical protein",3,177528.85520594
"Ga0164294_115204191_GEODES005","Ga0164294_11520419","None","hypothetical protein",5,203725.621262534
"Ga0164294_115217331_GEODES005","Ga0164294_11521733","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit L",4,39558.8290750587
"Ga0164294_115220171_GEODES005","Ga0164294_11522017","NO CLASSIFICATION MH","small subunit ribosomal protein S8",2,1342730.64184066
"Ga0164294_115231162_GEODES005","Ga0164294_11523116","NO CLASSIFICATION MH","light-harvesting protein B-800-850 alpha chain",4,4730601.00466826
"Ga0164294_115305982_GEODES005","Ga0164294_11530598","NO CLASSIFICATION MH","hypothetical protein",8,123329.313149819
"Ga0164294_115357291_GEODES005","Ga0164294_11535729","None","hypothetical protein",0,113081.559954537
"Ga0164294_115425021_GEODES005","Ga0164294_11542502","NO CLASSIFICATION MH","hypothetical protein",6,632447.1750758
"Ga0164294_115565331_GEODES005","Ga0164294_11556533","NO CLASSIFICATION MH","large subunit ribosomal protein L21",2,1955231.32301362
"Ga0164294_115691801_GEODES005","Ga0164294_11569180","None","hypothetical protein",5,83785.1592463515
"Ga0164294_115692241_GEODES005","Ga0164294_11569224","NO CLASSIFICATION MH","Concanavalin A-like lectin/glucanases superfamily protein",5,152358.904624201
"Ga0164294_115700371_GEODES005","Ga0164294_11570037","NO CLASSIFICATION MH","3-deoxy-7-phosphoheptulonate synthase",3,241662.804476429
"Ga0164294_115711322_GEODES005","Ga0164294_11571132","NO CLASSIFICATION MH","hypothetical protein",3,351320.045199569
"Ga0164294_115760441_GEODES005","Ga0164294_11576044","NO CLASSIFICATION MH","hypothetical protein",15,80804.3112628474
"Ga0164294_115766391_GEODES005","Ga0164294_11576639","NO CLASSIFICATION MH","preprotein translocase subunit SecY",5,46233.6968917779
"Ga0164294_115821131_GEODES005","Ga0164294_11582113","NO CLASSIFICATION MH","hypothetical protein",4,350619.605731706
"Ga0164294_115828531_GEODES005","Ga0164294_11582853","NO CLASSIFICATION MH","hypothetical protein",2,207278.149916673
"Ga0164294_115884771_GEODES005","Ga0164294_11588477","NO CLASSIFICATION MH","type IV pilus assembly protein PilB",3,134408.728791687
"Ga0164294_115915461_GEODES005","Ga0164294_11591546","None","hypothetical protein",8,353644.378316825
"Ga0164294_115937401_GEODES005","Ga0164294_11593740","NO CLASSIFICATION MH","hypothetical protein",9,167677.037816041
"Ga0164294_115959681_GEODES005","Ga0164294_11595968","None","hypothetical protein",7,199419.568625285
"Ga0164294_115964251_GEODES005","Ga0164294_11596425","None","hypothetical protein",2,182713.984755107
NA,NA,NA,NA,4,NA
"Ga0164294_115995662_GEODES005","Ga0164294_11599566","NO CLASSIFICATION MH","hypothetical protein",14,227207.950822876
"Ga0164294_116129481_GEODES005","Ga0164294_11612948","NO CLASSIFICATION MH","phosphoglycerate kinase",11,58715.2047311361
"Ga0164294_116196021_GEODES005","Ga0164294_11619602","NO CLASSIFICATION MH","light-harvesting complex II chlorophyll a/b binding protein 1/light-harvesting complex II chlorophyll a/b binding protein 2",9,38972.7620678653
"Ga0164294_116200091_GEODES005","Ga0164294_11620009","None","hypothetical protein",5,198295.856658682
"Ga0164294_116410411_GEODES005","Ga0164294_11641041","NO CLASSIFICATION MH","starch phosphorylase/maltose phosphorylase",6,120424.598256098
"Ga0164294_116435331_GEODES005","Ga0164294_11643533","None","hypothetical protein",3,165824.400740257
"Ga0164294_116476951_GEODES005","Ga0164294_11647695","None","hypothetical protein",4,1793558.16491011
"Ga0164294_116497091_GEODES005","Ga0164294_11649709","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",9,1008349.46865556
"Ga0164294_116627221_GEODES005","Ga0164294_11662722","NO CLASSIFICATION MH","small subunit ribosomal protein S2",3,212136.561747743
"Ga0164294_116632471_GEODES005","Ga0164294_11663247","NO CLASSIFICATION MH","FG-GAP repeat-containing protein",3,307676.325753929
"Ga0164294_116701411_GEODES005","Ga0164294_11670141","NO CLASSIFICATION MH","dipeptide transport system substrate-binding protein",5,448115.881447822
"Ga0164294_116779252_GEODES005","Ga0164294_11677925","None","hypothetical protein",11,124362.639437616
"Ga0164294_116836781_GEODES005","Ga0164294_11683678","NO CLASSIFICATION MH","Polyisoprenoid-binding protein YceI",6,167686.255058521
"Ga0164294_116888281_GEODES005","Ga0164294_11688828","NO CLASSIFICATION MH","hypothetical protein",10,4407350.4278622
"Ga0164294_116912601_GEODES005","Ga0164294_11691260","NO CLASSIFICATION MH","photosystem I P700 chlorophyll a apoprotein A2",3,281565.393894016
"Ga0164294_116935521_GEODES005","Ga0164294_11693552","NO CLASSIFICATION MH","photosystem II CP47 chlorophyll apoprotein",2,247726.112761247
"Ga0164294_117000601_GEODES005","Ga0164294_11700060","None","PEP-CTERM motif-containing protein",9,997108.003235468
"Ga0164294_117004481_GEODES005","Ga0164294_11700448","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",8,206954.880897222
"Ga0164294_117027321_GEODES005","Ga0164294_11702732","NO CLASSIFICATION MH","glutamine synthetase",9,285994.75896629
"Ga0164294_117152192_GEODES005","Ga0164294_11715219","None","hypothetical protein",3,278791.513688877
"Ga0164294_117194151_GEODES005","Ga0164294_11719415","None","hypothetical protein",0,93577.6268865931
"Ga0164294_117417571_GEODES005","Ga0164294_11741757","NO CLASSIFICATION MH","RNA polymerase primary sigma factor",13,208248.800198651
"Ga0164294_117495861_GEODES005","Ga0164294_11749586","NO CLASSIFICATION MH","small subunit ribosomal protein S21",2,387768.281767683
"Ga0164294_117560961_GEODES005","Ga0164294_11756096","None","hypothetical protein",4,158674.727818185
"Ga0164294_117647351_GEODES005","Ga0164294_11764735","None","hypothetical protein",5,189799.379918938
"Ga0164294_117784971_GEODES005","Ga0164294_11778497","NO CLASSIFICATION MH","HYR domain-containing protein",5,160711.414278023
"Ga0164294_117823341_GEODES005","Ga0164294_11782334","NO CLASSIFICATION MH","rod shape-determining protein MreB",5,156852.881322101
"Ga0164294_117832861_GEODES005","Ga0164294_11783286","NO CLASSIFICATION MH","malyl-CoA/(S)-citramalyl-CoA lyase",9,143532.084241845
"Ga0164294_117834361_GEODES005","Ga0164294_11783436","NO CLASSIFICATION MH","hypothetical protein",2,188729.139405224
"Ga0164294_117878022_GEODES005","Ga0164294_11787802","None","hypothetical protein",1,328614.838329243
"Ga0164294_117891731_GEODES005","Ga0164294_11789173","NO CLASSIFICATION MH","SusD family protein",3,162830.069962282
"Ga0164294_117912841_GEODES005","Ga0164294_11791284","NO CLASSIFICATION MH","Ca2+-binding protein, EF-hand superfamily",8,65831.9950082864
"Ga0164294_117964881_GEODES005","Ga0164294_11796488","None","hypothetical protein",10,79471.8133327905
"Ga0164294_118172551_GEODES005","Ga0164294_11817255","None","hypothetical protein",1,472878.363007264
"Ga0164294_118327061_GEODES005","Ga0164294_11832706","None","hypothetical protein",1,478648.598229937
"Ga0164294_118446991_GEODES005","Ga0164294_11844699","NO CLASSIFICATION MH","alkaline phosphatase",10,445417.528983643
"Ga0164294_118455291_GEODES005","Ga0164294_11845529","None","hypothetical protein",2,473597.385419818
"Ga0164294_118495241_GEODES005","Ga0164294_11849524","None","hypothetical protein",2,167063.54244973
"Ga0164294_118612921_GEODES005","Ga0164294_11861292","NO CLASSIFICATION MH","hypothetical protein",3,1568627.27678604
"Ga0164294_118629801_GEODES005","Ga0164294_11862980","NO CLASSIFICATION MH","Ras-related C3 botulinum toxin substrate 1",5,306828.746416039
"Ga0164294_118654541_GEODES005","Ga0164294_11865454","None","hypothetical protein",3,364172.513705621
"Ga0164294_118654581_GEODES005","Ga0164294_11865458","None","hypothetical protein",8,112732.540289286
"Ga0164294_118699301_GEODES005","Ga0164294_11869930","NO CLASSIFICATION MH","urocanate hydratase",2,77782.1677330726
"Ga0164294_118710141_GEODES005","Ga0164294_11871014","None","hypothetical protein",5,255926.459544735
"Ga0164294_118732261_GEODES005","Ga0164294_11873226","None","hypothetical protein",3,285282.661144461
"Ga0164294_118738941_GEODES005","Ga0164294_11873894","NO CLASSIFICATION MH","elongation factor Tu",6,179994.072430342
"Ga0164294_118740781_GEODES005","Ga0164294_11874078","NO CLASSIFICATION MH","photosynthetic reaction center H subunit",4,172521.310010709
"Ga0164294_118826462_GEODES005","Ga0164294_11882646","NO CLASSIFICATION MH","hypothetical protein",5,136669.785258484
"Ga0164294_118830821_GEODES005","Ga0164294_11883082","None","Fibronectin type III domain-containing protein",1,190447.126873038
"Ga0164294_118847511_GEODES005","Ga0164294_11884751","None","hypothetical protein",1,835389.401091257
"Ga0164294_118920491_GEODES005","Ga0164294_11892049","NO CLASSIFICATION MH","chlorophyllide a reductase subunit Z",4,92042.0190652773
"Ga0164294_118978791_GEODES005","Ga0164294_11897879","None","hypothetical protein",3,169189.648702826
"Ga0164294_118982771_GEODES005","Ga0164294_11898277","NO CLASSIFICATION MH","Predicted ATPase of the ABC class",11,87195.5110181038
"Ga0164294_119013881_GEODES005","Ga0164294_11901388","None","hypothetical protein",14,178103.891048033
"Ga0164294_119055021_GEODES005","Ga0164294_11905502","NO CLASSIFICATION MH","hypothetical protein",0,99690.0756224722
"Ga0164294_119093732_GEODES005","Ga0164294_11909373","None","hypothetical protein",2,595208.822376575
"Ga0164294_119137291_GEODES005","Ga0164294_11913729","NO CLASSIFICATION MH","hypothetical protein",1,168022.45164631
"Ga0164294_119203791_GEODES005","Ga0164294_11920379","NO CLASSIFICATION MH","L1 cell adhesion molecule like protein",5,263146.048799703
"Ga0164294_119215101_GEODES005","Ga0164294_11921510","NO CLASSIFICATION MH","small subunit ribosomal protein S1",8,77471.5405992641
"Ga0164294_119350321_GEODES005","Ga0164294_11935032","None","hypothetical protein",2,133606.579968437
"Ga0164294_119509201_GEODES005","Ga0164294_11950920","None","hypothetical protein",4,69719.6957153101
"Ga0164294_119524391_GEODES005","Ga0164294_11952439","None","hypothetical protein",3,163552.136008609
"Ga0164294_119530881_GEODES005","Ga0164294_11953088","None","hypothetical protein",2,78604.6684277956
"Ga0164294_119556861_GEODES005","Ga0164294_11955686","NO CLASSIFICATION MH","hypothetical protein",3,153326.688387468
"Ga0164294_119650051_GEODES005","Ga0164294_11965005","NO CLASSIFICATION MH","ornithine decarboxylase",8,91872.7940359834
"Ga0164294_119749171_GEODES005","Ga0164294_11974917","None","hypothetical protein",13,66674.315059276
"Ga0164294_119793771_GEODES005","Ga0164294_11979377","None","hypothetical protein",1,361410.370790681
"Ga0164294_119799011_GEODES005","Ga0164294_11979901","None","hypothetical protein",5,140490.923381285
"Ga0164294_119815901_GEODES005","Ga0164294_11981590","NO CLASSIFICATION MH","Concanavalin A-like lectin/glucanases superfamily protein",0,601946.765854732
"Ga0164294_119866601_GEODES005","Ga0164294_11986660","NO CLASSIFICATION MH","hypothetical protein",3,1495797.97992285
"Ga0164294_119912311_GEODES005","Ga0164294_11991231","NO CLASSIFICATION MH","chlorophyllide a reductase subunit Y",4,27388.0564017109
"Ga0164294_119965061_GEODES005","Ga0164294_11996506","NO CLASSIFICATION MH","hypothetical protein",4,5674629.38551984
"Ga0164294_120008341_GEODES005","Ga0164294_12000834","NO CLASSIFICATION MH","Putative beta-barrel porin-2, OmpL-like. bbp2",6,362298.939208218
"Ga0164294_120107231_GEODES005","Ga0164294_12010723","None","hypothetical protein",9,113833.405005556
"Ga0164294_120151691_GEODES005","Ga0164294_12015169","NO CLASSIFICATION MH","PUCC protein",4,128774.844941507
"Ga0164294_120229831_GEODES005","Ga0164294_12022983","NO CLASSIFICATION MH","outer membrane protein OmpU",2,4387387.78341194
"Ga0164294_120252261_GEODES005","Ga0164294_12025226","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit gamma",13,139753.003903227
"Ga0164294_120262371_GEODES005","Ga0164294_12026237","NO CLASSIFICATION MH","electron transfer flavoprotein alpha subunit",3,112952.97336756
"Ga0164294_120325731_GEODES005","Ga0164294_12032573","NO CLASSIFICATION MH","large subunit ribosomal protein L2",8,178355.494891148
"Ga0164294_120515201_GEODES005","Ga0164294_12051520","None","hypothetical protein",5,91063.8633300087
"Ga0164294_120572681_GEODES005","Ga0164294_12057268","NO CLASSIFICATION MH","High potential iron-sulfur protein",9,136144.975878688
"Ga0164294_120660651_GEODES005","Ga0164294_12066065","NO CLASSIFICATION MH","hypothetical protein",5,299677.38498729
"Ga0164294_120695051_GEODES005","Ga0164294_12069505","None","hypothetical protein",3,122760.50065635
"Ga0164294_120756541_GEODES005","Ga0164294_12075654","NO CLASSIFICATION MH","hypothetical protein",1,326252.732592314
"Ga0164294_121130231_GEODES005","Ga0164294_12113023","NO CLASSIFICATION MH","glutathione S-transferase",0,118121.182325607
"Ga0164294_121258431_GEODES005","Ga0164294_12125843","None","hypothetical protein",0,150321.064671978
"Ga0164294_121275961_GEODES005","Ga0164294_12127596","None","hypothetical protein",0,632097.227304886
"Ga0164294_121297271_GEODES005","Ga0164294_12129727","NO CLASSIFICATION MH","light-harvesting protein B-800-850 alpha chain",4,459895.178846989
"Ga0164294_121299261_GEODES005","Ga0164294_12129926","None","hypothetical protein",11,65558.3818849337
"Ga0164294_121305951_GEODES005","Ga0164294_12130595","None","hypothetical protein",3,958583.892230191
"Ga0164294_121474671_GEODES005","Ga0164294_12147467","None","hypothetical protein",14,130642.597398547
"Ga0164294_121489851_GEODES005","Ga0164294_12148985","None","hypothetical protein",5,230110.284050088
"Ga0164294_121523171_GEODES005","Ga0164294_12152317","NO CLASSIFICATION MH","small subunit ribosomal protein S14",2,309213.993591863
