"Gene","Genome","Taxonomy","Product","Cluster","Totals"
"Ga0164296_10611911_GEODES057","Ga0164296_10611911","NO CLASSIFICATION MH","hypothetical protein",2,709813.007225098
"Ga0164296_10612172_GEODES057","Ga0164296_10612172","NO CLASSIFICATION MH","Protein of unknown function (DUF3308)",1,444381.895006289
"Ga0164296_10612375_GEODES057","Ga0164296_10612375","None","hypothetical protein",1,269008.38887742
"Ga0164296_10614711_GEODES057","Ga0164296_10614711","NO CLASSIFICATION MH","small subunit ribosomal protein S2",1,624035.620450659
"Ga0164296_10615401_GEODES057","Ga0164296_10615401","NO CLASSIFICATION MH","DNA-directed RNA polymerase, beta subunit",3,506729.680669737
"Ga0164296_10616042_GEODES057","Ga0164296_10616042","NO CLASSIFICATION MH","sulfoxide reductase catalytic subunit YedY",14,193887.307454436
"Ga0164296_10616592_GEODES057","Ga0164296_10616592","NO CLASSIFICATION MH","Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase",3,634719.839086185
"Ga0164296_10616593_GEODES057","Ga0164296_10616593","None","hypothetical protein",11,522178.523532118
"Ga0164296_10616831_GEODES057","Ga0164296_10616831","None","hypothetical protein",2,1272431.23457762
"Ga0164296_10619082_GEODES057","Ga0164296_10619082","NO CLASSIFICATION MH","solute:Na+ symporter, SSS family",3,409371.180862277
"Ga0164296_10619702_GEODES057","Ga0164296_10619702","None","hypothetical protein",1,99809.2227502161
"Ga0164296_10621202_GEODES057","Ga0164296_10621202","NO CLASSIFICATION MH","hypothetical protein",16,144213.552934827
"Ga0164296_10623041_GEODES057","Ga0164296_10623041","NO CLASSIFICATION MH","Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat/Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat",3,215292.271635215
NA,NA,NA,NA,1,NA
"Ga0164296_10623991_GEODES057","Ga0164296_10623991","NO CLASSIFICATION MH","Reverse transcriptase (RNA-dependent DNA polymerase)",1,1307385.49488964
NA,NA,NA,NA,2,NA
"Ga0164296_10626191_GEODES057","Ga0164296_10626191","None","hypothetical protein",1,8500743.7920481
"Ga0164296_10628622_GEODES057","Ga0164296_10628622","NO CLASSIFICATION MH","Outer membrane protein (porin)/Outer membrane protein (porin)",2,29540933.4522959
"Ga0164296_10628732_GEODES057","Ga0164296_10628732","NO CLASSIFICATION MH","hypothetical protein",1,136169.371285522
"Ga0164296_10629572_GEODES057","Ga0164296_10629572","NO CLASSIFICATION MH","Nicotinamidase-related amidase",1,104718.398107786
"Ga0164296_10629932_GEODES057","Ga0164296_10629932","NO CLASSIFICATION MH","LAGLIDADG endonuclease",2,457270.906878992
"Ga0164296_10630882_GEODES057","Ga0164296_10630882","NO CLASSIFICATION MH","trans-feruloyl-CoA hydratase / vanillin synthase",4,70436.9717742186
"Ga0164296_10631472_GEODES057","Ga0164296_10631472","None","hypothetical protein",4,218281.792886392
"Ga0164296_10634112_GEODES057","Ga0164296_10634112","NO CLASSIFICATION MH","hypothetical protein",4,48820.4973753821
"Ga0164296_10634391_GEODES057","Ga0164296_10634391","NO CLASSIFICATION MH","hypothetical protein",1,154285.066811094
NA,NA,NA,NA,4,NA
"Ga0164296_10638482_GEODES057","Ga0164296_10638482","NO CLASSIFICATION MH","DNA-binding transcriptional regulator, AcrR family",1,1297806.17103901
"Ga0164296_10639203_GEODES057","Ga0164296_10639203","None","hypothetical protein",1,290003.672139315
"Ga0164296_10640892_GEODES057","Ga0164296_10640892","NO CLASSIFICATION MH","Acyl-CoA dehydrogenase",3,335868.133575996
"Ga0164296_10643761_GEODES057","Ga0164296_10643761","None","hypothetical protein",4,86216.0741252174
"Ga0164296_10644992_GEODES057","Ga0164296_10644992","None","protein of unknown function (DUF3337)",3,156475.311084541
"Ga0164296_10645782_GEODES057","Ga0164296_10645782","NO CLASSIFICATION MH","large subunit ribosomal protein L7/L12",1,374293.152442973
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,1,NA
"Ga0164296_10646372_GEODES057","Ga0164296_10646372","NO CLASSIFICATION MH","polyribonucleotide nucleotidyltransferase",2,4152339.08598992
"Ga0164296_10646381_GEODES057","Ga0164296_10646381","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase alpha chain",2,331049.310947066
"Ga0164296_10647563_GEODES057","Ga0164296_10647563","None","hypothetical protein",1,138070.229278582
"Ga0164296_10648171_GEODES057","Ga0164296_10648171","NO CLASSIFICATION MH","hypothetical protein",1,161818.954003384
"Ga0164296_10648441_GEODES057","Ga0164296_10648441","None","hypothetical protein",11,198003.307922641
"Ga0164296_10649522_GEODES057","Ga0164296_10649522","None","hypothetical protein",3,662974.369058109
"Ga0164296_10649963_GEODES057","Ga0164296_10649963","None","hypothetical protein",5,112073.808029826
"Ga0164296_10652211_GEODES057","Ga0164296_10652211","NO CLASSIFICATION MH","Uncharacterized membrane protein, DUF4010 family",16,141276.483445427
"Ga0164296_10652351_GEODES057","Ga0164296_10652351","None","Concanavalin A-like lectin/glucanases superfamily protein",4,235450.462643145
"Ga0164296_10653242_GEODES057","Ga0164296_10653242","NO CLASSIFICATION MH","Putative Ig domain-containing protein",1,249915.501119659
"Ga0164296_10654981_GEODES057","Ga0164296_10654981","NO CLASSIFICATION MH","Phage tail sheath protein FI",2,908869.545013866
"Ga0164296_10657021_GEODES057","Ga0164296_10657021","None","hypothetical protein",1,339902.511476236
"Ga0164296_10662282_GEODES057","Ga0164296_10662282","NO CLASSIFICATION MH","hypothetical protein",2,149943.788518088
"Ga0164296_10665343_GEODES057","Ga0164296_10665343","NO CLASSIFICATION MH","transcriptional antiterminator NusG",1,207497.199608251
"Ga0164296_10665902_GEODES057","Ga0164296_10665902","NO CLASSIFICATION MH","molecular chaperone GrpE",1,174149.836696644
"Ga0164296_10666861_GEODES057","Ga0164296_10666861","NO CLASSIFICATION MH","Chromosome segregation ATPase/Chromosome segregation ATPase",3,207559.765981085
"Ga0164296_10666883_GEODES057","Ga0164296_10666883","None","hypothetical protein",1,947038.346357792
"Ga0164296_10667612_GEODES057","Ga0164296_10667612","NO CLASSIFICATION MH","hypothetical protein",9,205044.831111553
"Ga0164296_10669792_GEODES057","Ga0164296_10669792","None","PEP-CTERM motif-containing protein",2,1583827.02159798
"Ga0164296_10670522_GEODES057","Ga0164296_10670522","NO CLASSIFICATION MH","NAD+ synthase (glutamine-hydrolysing)",1,181879.020095802
"Ga0164296_10671941_GEODES057","Ga0164296_10671941","NO CLASSIFICATION MH","(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase",3,268980.376482563
"Ga0164296_10672932_GEODES057","Ga0164296_10672932","NO CLASSIFICATION MH","arylsulfatase",5,143658.514842328
NA,NA,NA,NA,1,NA
NA,NA,NA,NA,3,NA
"Ga0164296_10674791_GEODES057","Ga0164296_10674791","NO CLASSIFICATION MH","Chromosome partitioning ATPase, Mrp family, contains Fe-S cluster/Uncharacterized protein involved in exopolysaccharide biosynthesis",3,329365.711867863
"Ga0164296_10674962_GEODES057","Ga0164296_10674962","NO CLASSIFICATION MH","Outer membrane protein (porin)",1,1079295.37649697
"Ga0164296_10675391_GEODES057","Ga0164296_10675391","NO CLASSIFICATION MH","Predicted O-linked N-acetylglucosamine transferase, SPINDLY family",1,122751.681457364
"Ga0164296_10675563_GEODES057","Ga0164296_10675563","NO CLASSIFICATION MH","hypothetical protein",6,245659.62655187
"Ga0164296_10675921_GEODES057","Ga0164296_10675921","NO CLASSIFICATION MH","2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)",1,669361.090202866
"Ga0164296_10676482_GEODES057","Ga0164296_10676482","NO CLASSIFICATION MH","carbamoyl-phosphate synthase large subunit",1,290215.008193803
"Ga0164296_10676851_GEODES057","Ga0164296_10676851","NO CLASSIFICATION MH","valyl-tRNA synthetase",1,246775.881016039
"Ga0164296_10677712_GEODES057","Ga0164296_10677712","NO CLASSIFICATION MH","hypothetical protein",6,135968.33238268
"Ga0164296_10678331_GEODES057","Ga0164296_10678331","None","hypothetical protein",4,118678.257237069
"Ga0164296_10678451_GEODES057","Ga0164296_10678451","None","ICP0-binding domain of Ubiquitin-specific protease 7/Ubiquitin-specific protease C-terminal",3,380624.749929444
"Ga0164296_10678903_GEODES057","Ga0164296_10678903","NO CLASSIFICATION MH","Phasin protein",1,1503653.94572596
"Ga0164296_10680251_GEODES057","Ga0164296_10680251","NO CLASSIFICATION MH","deoxyribodipyrimidine photo-lyase",3,219174.882962643
"Ga0164296_10683601_GEODES057","Ga0164296_10683601","NO CLASSIFICATION MH","ATP-dependent Clp protease ATP-binding subunit ClpX",1,327466.760596334
"Ga0164296_10684601_GEODES057","Ga0164296_10684601","NO CLASSIFICATION MH","alpha-galactosidase",4,334344.749629093
"Ga0164296_10686162_GEODES057","Ga0164296_10686162","None","hypothetical protein",2,2021267.82664825
"Ga0164296_10687273_GEODES057","Ga0164296_10687273","None","hypothetical protein",1,365127.783030641
"Ga0164296_10690901_GEODES057","Ga0164296_10690901","NO CLASSIFICATION MH","N utilization substance protein A",2,2386911.29720991
"Ga0164296_10691241_GEODES057","Ga0164296_10691241","NO CLASSIFICATION MH","hypothetical protein",4,207017.806785017
"Ga0164296_10692292_GEODES057","Ga0164296_10692292","NO CLASSIFICATION MH","Outer membrane protein TolC",1,479317.158827482
"Ga0164296_10693041_GEODES057","Ga0164296_10693041","NO CLASSIFICATION MH","polar amino acid transport system substrate-binding protein",3,355776.261153552
"Ga0164296_10694191_GEODES057","Ga0164296_10694191","None","hypothetical protein",3,181825.18036389
"Ga0164296_10694192_GEODES057","Ga0164296_10694192","NO CLASSIFICATION MH","small subunit ribosomal protein S12",3,183873.810663716
"Ga0164296_10695702_GEODES057","Ga0164296_10695702","NO CLASSIFICATION MH","hypothetical protein",1,302107.949302003
"Ga0164296_10695861_GEODES057","Ga0164296_10695861","NO CLASSIFICATION MH","chlorophyllide a reductase subunit Y",3,1128422.24803834
"Ga0164296_10697052_GEODES057","Ga0164296_10697052","None","hypothetical protein",3,295760.647249659
"Ga0164296_10698381_GEODES057","Ga0164296_10698381","NO CLASSIFICATION MH","cytidylate kinase",2,656978.804861815
"Ga0164296_10698783_GEODES057","Ga0164296_10698783","NO CLASSIFICATION MH","cytochrome c oxidase subunit 3",2,217129.65346037
"Ga0164296_10698932_GEODES057","Ga0164296_10698932","NO CLASSIFICATION MH","pseudouridine-5'-phosphate glycosidase",3,221966.094394652
"Ga0164296_10701034_GEODES057","Ga0164296_10701034","None","hypothetical protein",7,30876.84377209
"Ga0164296_10701781_GEODES057","Ga0164296_10701781","NO CLASSIFICATION MH","cytochrome c oxidase subunit 1",3,246638.346538557
"Ga0164296_10702491_GEODES057","Ga0164296_10702491","None","Helix-turn-helix domain-containing protein",1,894132.563096219
"Ga0164296_10702493_GEODES057","Ga0164296_10702493","None","hypothetical protein",1,441491.93916185
"Ga0164296_10703821_GEODES057","Ga0164296_10703821","None","hypothetical protein",4,53753.5166769504
"Ga0164296_10704342_GEODES057","Ga0164296_10704342","NO CLASSIFICATION MH","glutaredoxin 3",1,211429.121453262
"Ga0164296_10705641_GEODES057","Ga0164296_10705641","NO CLASSIFICATION MH","aconitate hydratase",3,275998.14705549
"Ga0164296_10708452_GEODES057","Ga0164296_10708452","NO CLASSIFICATION MH","putative proteasome-type protease",6,120403.924874053
"Ga0164296_10709011_GEODES057","Ga0164296_10709011","NO CLASSIFICATION MH","ATP-dependent RNA helicase DDX6/DHH1",3,693591.362043889
"Ga0164296_10709122_GEODES057","Ga0164296_10709122","NO CLASSIFICATION MH","S-adenosylmethionine synthetase",1,296678.260395402
"Ga0164296_10711142_GEODES057","Ga0164296_10711142","NO CLASSIFICATION MH","hypothetical protein",2,143524.997762571
"Ga0164296_10711682_GEODES057","Ga0164296_10711682","NO CLASSIFICATION MH","DNA-binding protein HU-beta",2,3758864.95009776
"Ga0164296_10713142_GEODES057","Ga0164296_10713142","NO CLASSIFICATION MH","MFS transporter, BCD family, chlorophyll transporter",3,100996.879709484
"Ga0164296_10714361_GEODES057","Ga0164296_10714361","None","hypothetical protein",1,2485439.73224661
"Ga0164296_10714421_GEODES057","Ga0164296_10714421","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit N",1,132042.309972471
"Ga0164296_10715261_GEODES057","Ga0164296_10715261","NO CLASSIFICATION MH","Fibronectin type III domain-containing protein",2,653659.409451653
"Ga0164296_10715802_GEODES057","Ga0164296_10715802","NO CLASSIFICATION MH","hypothetical protein",5,363080.712081712
"Ga0164296_10716281_GEODES057","Ga0164296_10716281","NO CLASSIFICATION MH","thymidine phosphorylase",3,171723.525015475
"Ga0164296_10718021_GEODES057","Ga0164296_10718021","NO CLASSIFICATION MH","Thiol-disulfide isomerase or thioredoxin",1,120564.059457593
"Ga0164296_10718842_GEODES057","Ga0164296_10718842","NO CLASSIFICATION MH","sulfoxide reductase catalytic subunit YedY",2,177272.37948679
"Ga0164296_10719991_GEODES057","Ga0164296_10719991","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase membrane anchor subunit",1,62402.5902315866
"Ga0164296_10720272_GEODES057","Ga0164296_10720272","NO CLASSIFICATION MH","hypothetical protein",12,125925.967255414
"Ga0164296_10720961_GEODES057","Ga0164296_10720961","NO CLASSIFICATION MH","CTP synthase",1,240878.653404635
"Ga0164296_10721271_GEODES057","Ga0164296_10721271","NO CLASSIFICATION MH","glutaminyl-tRNA synthetase",1,111892.663780455
"Ga0164296_10721622_GEODES057","Ga0164296_10721622","NO CLASSIFICATION MH","large subunit ribosomal protein L2",3,1071096.93573318
"Ga0164296_10722651_GEODES057","Ga0164296_10722651","NO CLASSIFICATION MH","modulator of FtsH protease",16,165215.854901692
"Ga0164296_10723881_GEODES057","Ga0164296_10723881","NO CLASSIFICATION MH","preprotein translocase subunit SecE",1,225262.615191755
"Ga0164296_10723922_GEODES057","Ga0164296_10723922","NO CLASSIFICATION MH","Carboxypeptidase regulatory-like domain-containing protein/TonB-dependent Receptor Plug Domain",2,177645.03959802
"Ga0164296_10723931_GEODES057","Ga0164296_10723931","NO CLASSIFICATION MH","ubiquinol-cytochrome c reductase cytochrome c1 subunit",6,114885.256975383
"Ga0164296_10723972_GEODES057","Ga0164296_10723972","None","hypothetical protein",1,151290.501284476
"Ga0164296_10726341_GEODES057","Ga0164296_10726341","NO CLASSIFICATION MH","hypothetical protein",1,23517338.4520825
"Ga0164296_10727312_GEODES057","Ga0164296_10727312","None","hypothetical protein",2,186153.293619066
"Ga0164296_10728611_GEODES057","Ga0164296_10728611","NO CLASSIFICATION MH","NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family",3,117318.943559401
"Ga0164296_10729371_GEODES057","Ga0164296_10729371","NO CLASSIFICATION MH","hypothetical protein",3,4530640.46697713
"Ga0164296_10730833_GEODES057","Ga0164296_10730833","NO CLASSIFICATION MH","hypothetical protein",2,1070803.70262216
"Ga0164296_10733722_GEODES057","Ga0164296_10733722","None","hypothetical protein",1,694538.176857529
"Ga0164296_10734021_GEODES057","Ga0164296_10734021","NO CLASSIFICATION MH","hypothetical protein",2,341947.463450078
NA,NA,NA,NA,1,NA
"Ga0164296_10736131_GEODES057","Ga0164296_10736131","NO CLASSIFICATION MH","electron-transferring-flavoprotein dehydrogenase",4,165745.949702999
NA,NA,NA,NA,6,NA
"Ga0164296_10737961_GEODES057","Ga0164296_10737961","NO CLASSIFICATION MH","hypothetical protein",3,159183.704823542
"Ga0164296_10738523_GEODES057","Ga0164296_10738523","NO CLASSIFICATION MH","translation initiation factor IF-1",1,2392826.71155067
"Ga0164296_10739051_GEODES057","Ga0164296_10739051","NO CLASSIFICATION MH","hypothetical protein",1,3187059.32983735
"Ga0164296_10741391_GEODES057","Ga0164296_10741391","None","hypothetical protein",3,118015.483073457
"Ga0164296_10741571_GEODES057","Ga0164296_10741571","NO CLASSIFICATION MH","RNA polymerase primary sigma factor",1,709355.305146859
"Ga0164296_10742402_GEODES057","Ga0164296_10742402","NO CLASSIFICATION MH","phosphate transport system ATP-binding protein",12,25819.5459566748
"Ga0164296_10743181_GEODES057","Ga0164296_10743181","NO CLASSIFICATION MH","Major capsid protein Gp23",1,1459202.01866664
"Ga0164296_10744711_GEODES057","Ga0164296_10744711","NO CLASSIFICATION MH","Fluoride ion exporter CrcB/FEX, affects chromosome condensation",3,95625.7233707089
"Ga0164296_10745901_GEODES057","Ga0164296_10745901","NO CLASSIFICATION MH","enoyl-[acyl-carrier protein] reductase III",7,130339.544779337
"Ga0164296_10746451_GEODES057","Ga0164296_10746451","None","hypothetical protein",2,79919.0646621226
"Ga0164296_10747161_GEODES057","Ga0164296_10747161","NO CLASSIFICATION MH","hypothetical protein",2,183124.191968918
NA,NA,NA,NA,2,NA
"Ga0164296_10748561_GEODES057","Ga0164296_10748561","None","hypothetical protein",4,912248.10032769
"Ga0164296_10752201_GEODES057","Ga0164296_10752201","NO CLASSIFICATION MH","hypothetical protein",2,415402.061930477
"Ga0164296_10753151_GEODES057","Ga0164296_10753151","None","Exostosin family protein",3,136046.68388882
"Ga0164296_10755061_GEODES057","Ga0164296_10755061","NO CLASSIFICATION MH","hypothetical protein",4,119644.230398006
"Ga0164296_10755552_GEODES057","Ga0164296_10755552","NO CLASSIFICATION MH","hypothetical protein",2,127902.351500127
"Ga0164296_10757182_GEODES057","Ga0164296_10757182","NO CLASSIFICATION MH","ferredoxin, 2Fe-2S",4,124322.801954429
"Ga0164296_10757541_GEODES057","Ga0164296_10757541","NO CLASSIFICATION MH","protein of unknown function (DUF2828)/protein of unknown function (DUF2828)",1,26537319.5287049
"Ga0164296_10758912_GEODES057","Ga0164296_10758912","NO CLASSIFICATION MH","hypothetical protein",6,159651.898595298
"Ga0164296_10759681_GEODES057","Ga0164296_10759681","NO CLASSIFICATION MH","large subunit ribosomal protein L3",2,556875.530553862
"Ga0164296_10760161_GEODES057","Ga0164296_10760161","NO CLASSIFICATION MH","chemotaxis protein MotB",1,618284.189702479
"Ga0164296_10760351_GEODES057","Ga0164296_10760351","NO CLASSIFICATION MH","Ig-like domain (group 3)/Ig-like domain (group 3)",4,3409021.22268472
"Ga0164296_10761613_GEODES057","Ga0164296_10761613","NO CLASSIFICATION MH","Aspartate/methionine/tyrosine aminotransferase",3,422539.668110511
