"Gene","Genome","Taxonomy","Product","Cluster","Totals","Phylum"
"Ga0164294_109933612_GEODES005","Ga0164294_10993361","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit E",1,35095.7774505137,"Unclassified"
"Ga0164294_109936021_GEODES005","Ga0164294_10993602","NO CLASSIFICATION MH","hypothetical protein",18,23985.8311843888,"Unclassified"
"Ga0164294_109940231_GEODES005","Ga0164294_10994023","NO CLASSIFICATION MH","hypothetical protein",38,20339.0524663484,"Unclassified"
"Ga0164294_109948771_GEODES005","Ga0164294_10994877","NO CLASSIFICATION MH","hypothetical protein",1,16308.6697812985,"Unclassified"
"Ga0164294_109950512_GEODES005","Ga0164294_10995051","None","hypothetical protein",8,37905.1128169678,"Unclassified"
"Ga0164294_109953031_GEODES005","Ga0164294_10995303","NO CLASSIFICATION MH","3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit",31,110981.801113181,"Unclassified"
"Ga0164294_109963911_GEODES005","Ga0164294_10996391","NO CLASSIFICATION MH","hypothetical protein",4,48287.4541837432,"Unclassified"
"Ga0164294_109964082_GEODES005","Ga0164294_10996408","NO CLASSIFICATION MH","malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase",36,51342.554387369,"Unclassified"
"Ga0164294_109965232_GEODES005","Ga0164294_10996523","NO CLASSIFICATION MH","phosphoribosylformylglycinamidine cyclo-ligase/phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase",5,24188.0127693205,"Unclassified"
"Ga0164294_109968421_GEODES005","Ga0164294_10996842","NO CLASSIFICATION MH","elongation factor Tu",1,147030.61703672,"Unclassified"
"Ga0164294_109971921_GEODES005","Ga0164294_10997192","None","hypothetical protein",5,15145.1696899548,"Unclassified"
"Ga0164294_109973442_GEODES005","Ga0164294_10997344","NO CLASSIFICATION MH","triosephosphate isomerase (TIM)",10,18008.6261477567,"Unclassified"
"Ga0164294_109977281_GEODES005","Ga0164294_10997728","NO CLASSIFICATION MH","protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold/protein involved in polysaccharide export, contains SLBB domain of the beta-grasp fold",17,38619.441821934,"Unclassified"
"Ga0164294_109984061_GEODES005","Ga0164294_10998406","None","hypothetical protein",24,31794.2761466421,"Unclassified"
"Ga0164294_109984441_GEODES005","Ga0164294_10998444","None","7 transmembrane sweet-taste receptor of 3 GCPR",6,109282.58951913,"Unclassified"
"Ga0164294_109985701_GEODES005","Ga0164294_10998570","None","hypothetical protein",6,27278.0941754937,"Unclassified"
"Ga0164294_109987051_GEODES005","Ga0164294_10998705","None","hypothetical protein",11,39803.9753055394,"Unclassified"
"Ga0164294_109988011_GEODES005","Ga0164294_10998801","NO CLASSIFICATION MH","glutamine synthetase",10,313144.561109254,"Unclassified"
"Ga0164294_109991781_GEODES005","Ga0164294_10999178","NO CLASSIFICATION MH","photosynthetic reaction center M subunit",4,103890.056092127,"Unclassified"
"Ga0164294_109996891_GEODES005","Ga0164294_10999689","None","hypothetical protein",16,82534.0657173898,"Unclassified"
"Ga0164294_110000591_GEODES005","Ga0164294_11000059","NO CLASSIFICATION MH","pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)",3,151288.148374897,"Unclassified"
"Ga0164294_110002151_GEODES005","Ga0164294_11000215","NO CLASSIFICATION MH","Autotransporter-associated beta strand repeat-containing protein",7,27032.293082401,"Unclassified"
"Ga0164294_110017751_GEODES005","Ga0164294_11001775","None","hypothetical protein",1,108475.389604173,"Unclassified"
"Ga0164294_110022661_GEODES005","Ga0164294_11002266","None","hypothetical protein",5,15058.9639494399,"Unclassified"
"Ga0164294_110026301_GEODES005","Ga0164294_11002630","None","hypothetical protein",8,47570.1968352298,"Unclassified"
"Ga0164294_110029841_GEODES005","Ga0164294_11002984","NO CLASSIFICATION MH","7 transmembrane receptor (Secretin family)",40,26289.828273965,"Unclassified"
"Ga0164294_110029932_GEODES005","Ga0164294_11002993","None","hypothetical protein",5,13680.0596536401,"Unclassified"
"Ga0164294_110040031_GEODES005","Ga0164294_11004003","None","hypothetical protein",7,22617.8039171179,"Unclassified"
"Ga0164294_110050591_GEODES005","Ga0164294_11005059","NO CLASSIFICATION MH","general secretion pathway protein D",5,24786.329398591,"Unclassified"
"Ga0164294_110052382_GEODES005","Ga0164294_11005238","None","hypothetical protein",7,84461.4631605503,"Unclassified"
"Ga0164294_110072642_GEODES005","Ga0164294_11007264","NO CLASSIFICATION MH","23S rRNA (cytosine1962-C5)-methyltransferase",6,59844.6584435443,"Unclassified"
"Ga0164294_110086461_GEODES005","Ga0164294_11008646","NO CLASSIFICATION MH","hypothetical protein",13,16786.6115205383,"Unclassified"
"Ga0164294_110089241_GEODES005","Ga0164294_11008924","NO CLASSIFICATION MH","protein-L-isoaspartate(D-aspartate) O-methyltransferase",3,30172.4769010098,"Unclassified"
"Ga0164294_110091301_GEODES005","Ga0164294_11009130","None","hypothetical protein",3,13205.439767888,"Unclassified"
"Ga0164294_110096741_GEODES005","Ga0164294_11009674","None","hypothetical protein",3,61583.6895610241,"Unclassified"
"Ga0164294_110098451_GEODES005","Ga0164294_11009845","NO CLASSIFICATION MH","acetyl-CoA acyltransferase",29,60653.7028723349,"Unclassified"
"Ga0164294_110099391_GEODES005","Ga0164294_11009939","NO CLASSIFICATION MH","geranylgeranyl reductase",4,30363.931810667,"Unclassified"
"Ga0164294_110099451_GEODES005","Ga0164294_11009945","None","hypothetical protein",12,15601.9158801698,"Unclassified"
"Ga0164294_110100251_GEODES005","Ga0164294_11010025","None","hypothetical protein",6,69497.5514729082,"Unclassified"
"Ga0164294_110106241_GEODES005","Ga0164294_11010624","NO CLASSIFICATION MH","transitional endoplasmic reticulum ATPase",9,37682.5324836478,"Unclassified"
"Ga0164294_110106751_GEODES005","Ga0164294_11010675","NO CLASSIFICATION MH","Deoxyadenosine/deoxycytidine kinase",1,90442.2522351342,"Unclassified"
"Ga0164294_110107011_GEODES005","Ga0164294_11010701","NO CLASSIFICATION MH","ABC-type glycerol-3-phosphate transport system, substrate-binding protein",9,210241.456773247,"Unclassified"
"Ga0164294_110109621_GEODES005","Ga0164294_11010962","None","NADH dehydrogenase, FAD-containing subunit",18,32394.5390243565,"Unclassified"
"Ga0164294_110110681_GEODES005","Ga0164294_11011068","NO CLASSIFICATION MH","PTS system, ascorbate-specific IIA component",17,17809.8514393758,"Unclassified"
"Ga0164294_110114551_GEODES005","Ga0164294_11011455","None","hypothetical protein",37,15935.1118162158,"Unclassified"
"Ga0164294_110119171_GEODES005","Ga0164294_11011917","NO CLASSIFICATION MH","sn-glycerol 3-phosphate transport system substrate-binding protein",24,78005.9970321645,"Unclassified"
"Ga0164294_110123181_GEODES005","Ga0164294_11012318","NO CLASSIFICATION MH","hypothetical protein",10,30900.0289866235,"Unclassified"
"Ga0164294_110126771_GEODES005","Ga0164294_11012677","NO CLASSIFICATION MH","hypothetical protein",23,56999.0719772925,"Unclassified"
"Ga0164294_110136541_GEODES005","Ga0164294_11013654","NO CLASSIFICATION MH","S-adenosylmethionine synthetase",14,173076.928639803,"Unclassified"
"Ga0164294_110136711_GEODES005","Ga0164294_11013671","None","hypothetical protein",2,201522.019865099,"Unclassified"
"Ga0164294_110141721_GEODES005","Ga0164294_11014172","NO CLASSIFICATION MH","SnoaL-like domain-containing protein",1,23847.9655148546,"Unclassified"
"Ga0164294_110144252_GEODES005","Ga0164294_11014425","NO CLASSIFICATION MH","hypothetical protein",8,12930.0832294595,"Unclassified"
"Ga0164294_110148452_GEODES005","Ga0164294_11014845","NO CLASSIFICATION MH","ubiquitin carboxyl-terminal hydrolase 5/13",42,17605.2604585321,"Unclassified"
"Ga0164294_110148972_GEODES005","Ga0164294_11014897","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit a",14,68461.8882131279,"Unclassified"
"Ga0164294_110161431_GEODES005","Ga0164294_11016143","NO CLASSIFICATION MH","7-keto-8-aminopelargonate synthetase",25,24402.0540263287,"Unclassified"
"Ga0164294_110164871_GEODES005","Ga0164294_11016487","NO CLASSIFICATION MH","protease-4",17,50772.4760837452,"Unclassified"
"Ga0164294_110170041_GEODES005","Ga0164294_11017004","None","hypothetical protein",8,60590.6862756425,"Unclassified"
"Ga0164294_110170701_GEODES005","Ga0164294_11017070","NO CLASSIFICATION MH","Putative lumazine-binding",19,16291.242075946,"Unclassified"
"Ga0164294_110170881_GEODES005","Ga0164294_11017088","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",6,23023.5706982364,"Unclassified"
"Ga0164294_110171501_GEODES005","Ga0164294_11017150","None","hypothetical protein",25,83579.5990792743,"Unclassified"
"Ga0164294_110177591_GEODES005","Ga0164294_11017759","None","EF-hand domain pair",7,41886.2984004973,"Unclassified"
"Ga0164294_110178991_GEODES005","Ga0164294_11017899","NO CLASSIFICATION MH","malate dehydrogenase",6,56386.7618294415,"Unclassified"
"Ga0164294_110190131_GEODES005","Ga0164294_11019013","NO CLASSIFICATION MH","hypothetical protein",43,40874.7740798277,"Unclassified"
"Ga0164294_110198331_GEODES005","Ga0164294_11019833","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",13,78119.9676193601,"Unclassified"
"Ga0164294_110214891_GEODES005","Ga0164294_11021489","NO CLASSIFICATION MH","methylglutaconyl-CoA hydratase",10,19852.8843874542,"Unclassified"
"Ga0164294_110223981_GEODES005","Ga0164294_11022398","None","hypothetical protein",6,68997.2337176182,"Unclassified"
"Ga0164294_110224211_GEODES005","Ga0164294_11022421","None","hypothetical protein",12,20140.9536390933,"Unclassified"
"Ga0164294_110229061_GEODES005","Ga0164294_11022906","NO CLASSIFICATION MH","small subunit ribosomal protein S10",16,45574.6767913518,"Unclassified"
"Ga0164294_110234241_GEODES005","Ga0164294_11023424","None","Caspase domain-containing protein",18,26860.5064279136,"Unclassified"
"Ga0164294_110237701_GEODES005","Ga0164294_11023770","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",15,192367.534915511,"Unclassified"
"Ga0164294_110239371_GEODES005","Ga0164294_11023937","NO CLASSIFICATION MH","Sugar phosphate permease",2,80783.2377030658,"Unclassified"
"Ga0164294_110240921_GEODES005","Ga0164294_11024092","None","Ankyrin repeat-containing protein",25,56916.9087723415,"Unclassified"
"Ga0164294_110248151_GEODES005","Ga0164294_11024815","NO CLASSIFICATION MH","hypothetical protein",8,49524.1683871286,"Unclassified"
"Ga0164294_110248931_GEODES005","Ga0164294_11024893","None","hypothetical protein",18,14130.3372894728,"Unclassified"
"Ga0164294_110251051_GEODES005","Ga0164294_11025105","NO CLASSIFICATION MH","flagellar M-ring protein FliF",7,17352.7484714192,"Unclassified"
"Ga0164294_110253621_GEODES005","Ga0164294_11025362","None","Receptor family ligand binding region",19,19027.1371533888,"Unclassified"
"Ga0164294_110261561_GEODES005","Ga0164294_11026156","None","hypothetical protein",4,53166.1714455526,"Unclassified"
"Ga0164294_110267273_GEODES005","Ga0164294_11026727","None","hypothetical protein",2,27187.1600898936,"Unclassified"
"Ga0164294_110293131_GEODES005","Ga0164294_11029313","NO CLASSIFICATION MH","hypothetical protein",1,26778.3412145061,"Unclassified"
"Ga0164294_110294331_GEODES005","Ga0164294_11029433","None","hypothetical protein",9,110357.594844192,"Unclassified"
"Ga0164294_110295982_GEODES005","Ga0164294_11029598","None","hypothetical protein",17,30865.283054784,"Unclassified"
"Ga0164294_110304881_GEODES005","Ga0164294_11030488","None","hypothetical protein",11,41306.7963951766,"Unclassified"
"Ga0164294_110307981_GEODES005","Ga0164294_11030798","NO CLASSIFICATION MH","WhiB family transcriptional regulator, redox-sensing transcriptional regulator",10,20475.8610582827,"Unclassified"
"Ga0164294_110310621_GEODES005","Ga0164294_11031062","NO CLASSIFICATION MH","photosynthetic reaction center cytochrome c subunit",15,617812.834110979,"Unclassified"
"Ga0164294_110316111_GEODES005","Ga0164294_11031611","NO CLASSIFICATION MH","phosphatidylglycerol:prolipoprotein diacylglycerol transferase",11,48751.1069429997,"Unclassified"
"Ga0164294_110316952_GEODES005","Ga0164294_11031695","None","hypothetical protein",20,37326.9486654487,"Unclassified"
"Ga0164294_110318521_GEODES005","Ga0164294_11031852","None","hypothetical protein",7,13297.5818264543,"Unclassified"
"Ga0164294_110326881_GEODES005","Ga0164294_11032688","None","Uncharacterized protein",8,23328.6180599002,"Unclassified"
"Ga0164294_110329231_GEODES005","Ga0164294_11032923","None","hypothetical protein",3,28303.333384072,"Unclassified"
"Ga0164294_110331421_GEODES005","Ga0164294_11033142","NO CLASSIFICATION MH","3-hydroxybutyryl-CoA dehydrogenase",24,22002.7218010687,"Unclassified"
"Ga0164294_110331981_GEODES005","Ga0164294_11033198","None","Trypsin-like peptidase domain-containing protein",0,42102.8756310069,"Unclassified"
"Ga0164294_110332571_GEODES005","Ga0164294_11033257","NO CLASSIFICATION MH","voltage-dependent calcium channel L type alpha-1D",3,254275.109280667,"Unclassified"
"Ga0164294_110335181_GEODES005","Ga0164294_11033518","None","hypothetical protein",3,75205.3443493086,"Unclassified"
"Ga0164294_110337141_GEODES005","Ga0164294_11033714","NO CLASSIFICATION MH","hypothetical protein",16,29529.4728808869,"Unclassified"
"Ga0164294_110338301_GEODES005","Ga0164294_11033830","None","hypothetical protein",11,25872.5267462258,"Unclassified"
"Ga0164294_110350491_GEODES005","Ga0164294_11035049","None","hypothetical protein",2,38432.261787759,"Unclassified"
"Ga0164294_110355271_GEODES005","Ga0164294_11035527","NO CLASSIFICATION MH","hypothetical protein",8,38411.9540724801,"Unclassified"
"Ga0164294_110357071_GEODES005","Ga0164294_11035707","None","hypothetical protein",12,13847.0510506992,"Unclassified"
"Ga0164294_110359551_GEODES005","Ga0164294_11035955","NO CLASSIFICATION MH","nicotinamide mononucleotide transporter",5,20773.7011131596,"Unclassified"
"Ga0164294_110360711_GEODES005","Ga0164294_11036071","NO CLASSIFICATION MH","hypothetical protein",11,78261.244142413,"Unclassified"
"Ga0164294_110377521_GEODES005","Ga0164294_11037752","None","hypothetical protein",3,38764.401498286,"Unclassified"
"Ga0164294_110381281_GEODES005","Ga0164294_11038128","NO CLASSIFICATION MH","MFS family permease",3,24380.1021964824,"Unclassified"
"Ga0164294_110385092_GEODES005","Ga0164294_11038509","None","hypothetical protein",14,13603.2078403771,"Unclassified"
"Ga0164294_110385341_GEODES005","Ga0164294_11038534","None","hypothetical protein",34,51089.7580750335,"Unclassified"
"Ga0164294_110386661_GEODES005","Ga0164294_11038666","NO CLASSIFICATION MH","hypothetical protein",3,14369.2754858025,"Unclassified"
"Ga0164294_110403141_GEODES005","Ga0164294_11040314","None","hypothetical protein",5,15559.4980632533,"Unclassified"
"Ga0164294_110406501_GEODES005","Ga0164294_11040650","NO CLASSIFICATION MH","hypothetical protein",1,19239.766649309,"Unclassified"
"Ga0164294_110418621_GEODES005","Ga0164294_11041862","None","hypothetical protein",5,14884.6424824472,"Unclassified"
"Ga0164294_110429202_GEODES005","Ga0164294_11042920","None","hypothetical protein",11,25378.9083531916,"Unclassified"
"Ga0164294_110434762_GEODES005","Ga0164294_11043476","NO CLASSIFICATION MH","small subunit ribosomal protein S3",30,13318.0104285401,"Unclassified"
"Ga0164294_110435881_GEODES005","Ga0164294_11043588","NO CLASSIFICATION MH","RNA methyltransferase, TrmH family",5,14303.9535844863,"Unclassified"
"Ga0164294_110444231_GEODES005","Ga0164294_11044423","NO CLASSIFICATION MH","(2Fe-2S) ferredoxin",19,12528.6626363833,"Unclassified"
"Ga0164294_110455351_GEODES005","Ga0164294_11045535","NO CLASSIFICATION MH","dynein heavy chain",11,38476.1759419295,"Unclassified"
"Ga0164294_110458781_GEODES005","Ga0164294_11045878","NO CLASSIFICATION MH","chaperonin GroEL",1,68184.5622896456,"Unclassified"
"Ga0164294_110464561_GEODES005","Ga0164294_11046456","None","hypothetical protein",12,23448.1774357194,"Unclassified"
"Ga0164294_110465322_GEODES005","Ga0164294_11046532","None","hypothetical protein",24,13748.3734795652,"Unclassified"
"Ga0164294_110473581_GEODES005","Ga0164294_11047358","NO CLASSIFICATION MH","photosystem II CP43 chlorophyll apoprotein",10,790925.341855292,"Unclassified"
"Ga0164294_110480041_GEODES005","Ga0164294_11048004","NO CLASSIFICATION MH","Fe-S cluster assembly protein SufB",18,41005.4905949785,"Unclassified"
"Ga0164294_110480371_GEODES005","Ga0164294_11048037","NO CLASSIFICATION MH","hypothetical protein",1,20452.4226999861,"Unclassified"
"Ga0164294_110482521_GEODES005","Ga0164294_11048252","NO CLASSIFICATION MH","Superfamily II DNA and RNA helicase",41,20084.9083499007,"Unclassified"
"Ga0164294_110482641_GEODES005","Ga0164294_11048264","None","hypothetical protein",3,61202.0753121164,"Unclassified"
"Ga0164294_110492361_GEODES005","Ga0164294_11049236","NO CLASSIFICATION MH","large subunit ribosomal protein L5e",5,105648.510382874,"Unclassified"
"Ga0164294_110498981_GEODES005","Ga0164294_11049898","NO CLASSIFICATION MH","multiple sugar transport system substrate-binding protein",4,275015.00095865,"Unclassified"
"Ga0164294_110499591_GEODES005","Ga0164294_11049959","NO CLASSIFICATION MH","hypothetical protein",7,76221.5907199081,"Unclassified"
"Ga0164294_110505541_GEODES005","Ga0164294_11050554","NO CLASSIFICATION MH","ribonuclease PH",3,80236.0251464895,"Unclassified"
"Ga0164294_110506631_GEODES005","Ga0164294_11050663","NO CLASSIFICATION MH","phenylalanyl-tRNA synthetase beta chain",7,52917.202574716,"Unclassified"
"Ga0164294_110507201_GEODES005","Ga0164294_11050720","None","hypothetical protein",6,232866.8751088,"Unclassified"
